set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
development,wide_break,pendulum,phasemap,snn,as_is,0.1,19.604188294576026,11.124947745310637,inf,17.506826892822026,24.081414216113394,1.0031765162425186,0.9993426744604866,0.2944999999999993,0.0,5008,0.027156549520766772
development,wide_break,pendulum,phasemap,snn,removed,0.1,12.509743511601094,7.482587477482349,inf,12.502309049725207,14.639329244050831,1.0031765162425186,0.9993426744604866,0.2944999999999993,0.0,5008,0.027156549520766772
development,wide_break,pendulum,phasemap,snn,as_is,0.2,22.80966413464575,12.622066021346882,inf,17.42645544261788,24.081414216113394,1.0026244357063723,0.9993426744604866,0.2944999999999993,0.0,5008,0.027156549520766772
development,wide_break,pendulum,phasemap,snn,removed,0.2,14.516986345479602,13.425351462070571,inf,12.458371757493794,14.639329244050831,1.0026244357063723,0.9993426744604866,0.2944999999999993,0.0,5008,0.027156549520766772
development,wide_break,pendulum,kalman,snn,as_is,0.025,21.02429838919985,12.60675024993485,inf,20.19937574475348,29.034438073071776,1.0034914938862138,0.9904500583800445,0.1645000000000003,0.0,5008,0.027156549520766772
development,wide_break,pendulum,kalman,snn,removed,0.025,13.045615663105073,10.272736619908029,inf,15.054086948699457,16.587987946955508,1.0034914938862138,0.9904500583800445,0.1645000000000003,0.0,5008,0.027156549520766772
development,wide_break,pendulum,kalman,snn,as_is,0.05,21.693660147615702,13.286974761130784,inf,20.156547393167614,29.034438073071776,1.0034914938862138,0.9904500583800445,0.1645000000000003,0.0,5008,0.027156549520766772
development,wide_break,pendulum,kalman,snn,removed,0.05,13.80992993941062,10.684197090601282,inf,15.03341475378224,16.587987946955508,1.0034914938862138,0.9904500583800445,0.1645000000000003,0.0,5008,0.027156549520766772
development,wide_break,pendulum,kalman,snn,as_is,0.1,21.290913285015957,14.575301290199782,inf,20.123972449207717,29.034438073071776,1.0034914938862138,0.9904500583800445,0.1645000000000003,0.0,5008,0.027156549520766772
development,wide_break,pendulum,kalman,snn,removed,0.1,15.169479620653705,12.447990317589387,inf,15.024116054780816,16.587987946955508,1.0034914938862138,0.9904500583800445,0.1645000000000003,0.0,5008,0.027156549520766772
development,wide_break,pendulum,kalman,snn,as_is,0.2,20.7249808220284,17.402862919152934,inf,20.052888877260116,29.034438073071776,1.0034914938862138,0.9904500583800445,0.1645000000000003,0.0,5008,0.027156549520766772
development,wide_break,pendulum,kalman,snn,removed,0.2,15.158323595202852,11.869395975676753,inf,14.982966942895782,16.587987946955508,1.0034914938862138,0.9904500583800445,0.1645000000000003,0.0,5008,0.027156549520766772
development,wide_break,pendulum,harmonic,snn,as_is,0.025,19.20695622795936,18.922125609869326,inf,17.475214798997307,23.381274776298994,1.0034914938862138,0.7025717141683576,0.19449999999999967,0.0,5008,0.027156549520766772
development,wide_break,pendulum,harmonic,snn,removed,0.025,16.484808349539477,10.307824166617186,inf,11.776993525095907,12.269477284385797,1.0034914938862138,0.7025717141683576,0.19449999999999967,0.0,5008,0.027156549520766772
development,wide_break,pendulum,harmonic,snn,as_is,0.05,19.09305784987111,19.29827648765447,inf,17.436328408068086,23.381274776298994,1.0034914938862138,0.7025717141683576,0.19449999999999967,0.0,5008,0.027156549520766772
development,wide_break,pendulum,harmonic,snn,removed,0.05,16.89692640248689,10.497968782933246,inf,11.76972632024092,12.269477284385797,1.0034914938862138,0.7025717141683576,0.19449999999999967,0.0,5008,0.027156549520766772
development,wide_break,pendulum,harmonic,snn,as_is,0.1,19.00061538670968,19.49271785342487,inf,17.371263925038697,23.381274776298994,1.0034914938862138,0.7025717141683576,0.19449999999999967,0.0,5008,0.027156549520766772
development,wide_break,pendulum,harmonic,snn,removed,0.1,17.79231232471553,10.77476993728494,inf,11.749693540464675,12.269477284385797,1.0034914938862138,0.7025717141683576,0.19449999999999967,0.0,5008,0.027156549520766772
development,wide_break,pendulum,harmonic,snn,as_is,0.2,18.919989478358143,19.51228115141527,inf,17.312528388453504,23.381274776298994,1.0034914938862138,0.7025717141683576,0.19449999999999967,0.0,5008,0.027156549520766772
development,wide_break,pendulum,harmonic,snn,removed,0.2,18.238809793369164,11.158927382502084,inf,11.722480807094815,12.269477284385797,1.0034914938862138,0.7025717141683576,0.19449999999999967,0.0,5008,0.027156549520766772
development,wide_break,pendulum,constant_velocity,snn,as_is,0.025,23.460014296017174,14.628381734410379,inf,nan,nan,nan,0.6705096529087535,0.5294999999999987,0.0,5008,0.027156549520766772
development,wide_break,pendulum,constant_velocity,snn,removed,0.025,18.804248611800713,13.24614306394566,inf,nan,nan,nan,0.6705096529087535,0.5294999999999987,0.0,5008,0.027156549520766772
development,wide_break,pendulum,constant_velocity,snn,as_is,0.05,28.7410104756499,18.79508006896621,inf,nan,nan,nan,0.6705096529087535,0.5294999999999987,0.0,5008,0.027156549520766772
development,wide_break,pendulum,constant_velocity,snn,removed,0.05,25.702343794645152,17.78302456970335,inf,nan,nan,nan,0.6705096529087535,0.5294999999999987,0.0,5008,0.027156549520766772
development,wide_break,pendulum,constant_velocity,snn,as_is,0.1,45.78756376121041,26.626909925048466,inf,nan,nan,nan,0.6705096529087535,0.5294999999999987,0.0,5008,0.027156549520766772
development,wide_break,pendulum,constant_velocity,snn,removed,0.1,43.805471703895975,29.926133668821322,inf,nan,nan,nan,0.6705096529087535,0.5294999999999987,0.0,5008,0.027156549520766772
development,wide_break,pendulum,constant_velocity,snn,as_is,0.2,103.86052146859896,54.5714800504426,inf,nan,nan,nan,0.6705096529087535,0.5294999999999987,0.0,5008,0.027156549520766772
development,wide_break,pendulum,constant_velocity,snn,removed,0.2,103.33825985499718,60.56781912511394,inf,nan,nan,nan,0.6705096529087535,0.5294999999999987,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_two_layer,snn,as_is,0.025,24.50918276032465,11.813882807529449,inf,95.20536867825743,97.05197442373058,1.8596629531273032,0.5393388053924376,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_two_layer,snn,removed,0.025,14.819682870941705,10.407835751143384,inf,90.00686574028383,92.50975049392446,1.8596629531273032,0.5393388053924376,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_two_layer,snn,as_is,0.05,26.482296260144945,14.021589271681314,inf,95.1540036941187,97.05197442373058,1.8597030330785331,0.5393388053924376,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_two_layer,snn,removed,0.05,17.37243928701727,14.2155652083351,inf,89.76842096190894,92.50975049392446,1.8597030330785331,0.5393388053924376,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_two_layer,snn,as_is,0.1,31.601072487566046,20.043320875525573,inf,95.10768239999693,97.05197442373058,1.8599006326493361,0.5393388053924376,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_two_layer,snn,removed,0.1,23.685306565964336,20.876719251580134,inf,89.29475244468787,92.50975049392446,1.8599006326493361,0.5393388053924376,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_two_layer,snn,as_is,0.2,45.414703419744505,35.94559424958634,inf,95.02245902588055,97.05197442373058,1.8605005868072262,0.5393388053924376,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_two_layer,snn,removed,0.2,38.328668261519404,34.12090760844687,inf,88.4369090743078,92.50975049392446,1.8605005868072262,0.5393388053924376,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_lmu,snn,as_is,0.025,34.18833019213501,17.396342059701567,inf,64.40058520404995,64.18468066731683,1.235119734908185,0.7994670670784072,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_lmu,snn,removed,0.025,29.801807008044186,20.371970025453017,inf,66.26199393155434,67.23250675847757,1.235119734908185,0.7994670670784072,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_lmu,snn,as_is,0.05,47.44489818009258,31.197818485309796,inf,64.36805577974548,64.18468066731683,1.2344037813438864,0.7994670670784072,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_lmu,snn,removed,0.05,43.96983467119426,34.45075222002518,inf,66.24643448199276,67.23250675847757,1.2344037813438864,0.7994670670784072,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_lmu,snn,as_is,0.1,45.29924822004323,26.711808456351548,inf,64.36864713326813,64.18468066731683,1.232812447110435,0.7994670670784072,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_lmu,snn,removed,0.1,42.8651511843383,29.0983026874988,inf,66.16904672212013,67.23250675847757,1.232812447110435,0.7994670670784072,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_lmu,snn,as_is,0.2,72.85276441550822,52.32897048529064,inf,64.42814579350454,64.18468066731683,1.2307258399894037,0.7994670670784072,inf,0.0,5008,0.027156549520766772
development,wide_break,pendulum,snn_lmu,snn,removed,0.2,73.05202111003902,52.782247108184066,inf,66.08834219858747,67.23250675847757,1.2307258399894037,0.7994670670784072,inf,0.0,5008,0.027156549520766772
development,fan_brush_slow_02,fan,snn_phasemap,centroid,as_is,0.025,6.861849475609821,5.845244402519004,29.125,7.619716289692596,7.485323415629713,0.9830203204278806,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,centroid,removed,0.025,6.062204400545686,4.895859401098331,26.805,6.54048413013808,6.171352802698629,0.9830203204278806,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,centroid,as_is,0.05,7.398652347742693,5.836192435878069,29.13,7.619716289692596,7.485323415629713,0.9830203204278806,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,centroid,removed,0.05,6.571774774974736,5.253383357502377,29.125,6.54048413013808,6.171352802698629,0.9830203204278806,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,centroid,as_is,0.1,7.809720392644803,5.756491880322936,29.345,7.619716289692596,7.485323415629713,0.9830203204278806,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,centroid,removed,0.1,7.104809469257691,5.809539121560963,29.045,6.54048413013808,6.171352802698629,0.9830203204278806,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,centroid,as_is,0.2,8.951792714534342,6.3849105748324435,29.305,7.619716289692596,7.485323415629713,0.9830203204278806,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,centroid,removed,0.2,8.124484703788315,5.793390591437932,29.305,6.54048413013808,6.171352802698629,0.9830203204278806,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,centroid,as_is,0.025,4.804127596022443,7.321879425493259,28.895,6.443770141603018,5.887188518173559,1.0011673220129582,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,centroid,removed,0.025,4.397925812963871,4.866738869287124,26.575,5.2578695559955495,4.674279541574672,1.0011673220129582,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,centroid,as_is,0.05,5.284846901982807,6.687484599074469,27.715,6.443770141603018,5.887188518173559,1.0011673220129582,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,centroid,removed,0.05,4.5217566461702,4.903752718849512,24.44,5.2578695559955495,4.674279541574672,1.0011673220129582,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,centroid,as_is,0.1,6.171842049953577,6.301117834321273,27.715,6.443770141603018,5.887188518173559,1.0011673220129582,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,centroid,removed,0.1,5.155493079098287,5.293707027578993,25.28,5.2578695559955495,4.674279541574672,1.0011673220129582,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,centroid,as_is,0.2,7.858884148097626,7.089737928273448,28.94,6.443770141603018,5.887188518173559,1.0011673220129582,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,centroid,removed,0.2,6.899577108032788,5.701232037948396,26.39,5.2578695559955495,4.674279541574672,1.0011673220129582,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,kalman,centroid,as_is,0.025,5.5455287322898545,7.530138586202495,28.94,7.690498117185964,6.040605964032233,2.0000186064924446,nan,nan,21.978021978022444,6006,0.0
development,fan_brush_slow_02,fan,kalman,centroid,removed,0.025,5.329431235211308,5.063535531194731,26.810000000000002,6.721574257109089,5.690322524973358,2.0000186064924446,nan,nan,21.978021978022444,6006,0.0
development,fan_brush_slow_02,fan,kalman,centroid,as_is,0.05,6.152960262717654,7.403019329014826,28.94,7.690498117185964,6.040605964032233,2.0000186064924446,nan,nan,21.978021978022444,6006,0.0
development,fan_brush_slow_02,fan,kalman,centroid,removed,0.05,5.684184701412146,5.621950084979171,28.16,6.721574257109089,5.690322524973358,2.0000186064924446,nan,nan,21.978021978022444,6006,0.0
development,fan_brush_slow_02,fan,kalman,centroid,as_is,0.1,7.247959239840668,7.603350083206636,29.565,7.690498117185964,6.040605964032233,2.0000186064924446,nan,nan,21.978021978022444,6006,0.0
development,fan_brush_slow_02,fan,kalman,centroid,removed,0.1,6.321974414919936,6.770877499122189,28.94,6.721574257109089,5.690322524973358,2.0000186064924446,nan,nan,21.978021978022444,6006,0.0
development,fan_brush_slow_02,fan,kalman,centroid,as_is,0.2,9.035713406055054,8.519092846713335,29.565,7.690498117185964,6.040605964032233,2.0000186064924446,nan,nan,21.978021978022444,6006,0.0
development,fan_brush_slow_02,fan,kalman,centroid,removed,0.2,7.830229678920231,8.250494005627324,29.565,6.721574257109089,5.690322524973358,2.0000186064924446,nan,nan,21.978021978022444,6006,0.0
development,fan_brush_slow_02,fan,harmonic,centroid,as_is,0.025,7.279175872453861,5.4386427733690486,26.555,6.201056335549069,7.718901821581925,2.0000186064924446,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,centroid,removed,0.025,6.041644630081755,3.719215026895607,4.705,4.674581385082126,5.974697500789381,2.0000186064924446,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,centroid,as_is,0.05,7.346366718276943,5.393186319387031,26.53,6.201056335549069,7.718901821581925,2.0000186064924446,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,centroid,removed,0.05,6.082988840988476,3.6762514659627357,4.715,4.674581385082126,5.974697500789381,2.0000186064924446,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,centroid,as_is,0.1,7.452364229136034,5.392892205822353,26.48,6.201056335549069,7.718901821581925,2.0000186064924446,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,centroid,removed,0.1,6.224148719949965,3.818123813054645,5.005,4.674581385082126,5.974697500789381,2.0000186064924446,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,centroid,as_is,0.2,7.651796606047901,5.340675721845739,26.385,6.201056335549069,7.718901821581925,2.0000186064924446,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,centroid,removed,0.2,6.4282726709905695,3.880620759681319,5.005,4.674581385082126,5.974697500789381,2.0000186064924446,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,centroid,as_is,0.025,7.080900241062322,7.353740516614586,28.94,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,centroid,removed,0.025,6.5795977973216555,6.294669180550766,28.94,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,centroid,as_is,0.05,9.10765534675997,7.895881553092172,inf,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,centroid,removed,0.05,8.493172289589197,7.671522517519767,29.35,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,centroid,as_is,0.1,14.385319367508266,9.843507449224074,inf,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,centroid,removed,0.1,13.59317594807874,10.381421641622792,29.665,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,centroid,as_is,0.2,29.70559683253955,16.288738520476397,29.810000000000002,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,centroid,removed,0.2,29.326687984752994,17.718508911169828,29.755,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,centroid,as_is,0.025,7.345962687611646,7.809443797390107,29.125,74.89681298188742,75.06478420004333,2.6952603193978844,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,centroid,removed,0.025,6.690041260846949,5.889605375259217,28.94,74.17234968932327,73.7862850750355,2.6952603193978844,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,centroid,as_is,0.05,8.896982121896748,8.27851902123946,29.64,74.89681298188742,75.06478420004333,2.6952603193978844,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,centroid,removed,0.05,8.272987382411511,7.015925888241163,29.635,74.17234968932327,73.7862850750355,2.6952603193978844,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,centroid,as_is,0.1,12.84547483518055,10.226575631450306,inf,74.89681298188742,75.06478420004333,2.6952603193978844,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,centroid,removed,0.1,11.964841502262367,10.15741259742327,29.665,74.17234968932327,73.7862850750355,2.6952603193978844,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,centroid,as_is,0.2,23.39675083289606,17.420511152790674,29.68,74.89681298188742,75.06478420004333,2.6952603193978844,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,centroid,removed,0.2,22.769404212429237,18.711055419242133,29.68,74.17234968932327,73.7862850750355,2.6952603193978844,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,centroid,as_is,0.025,8.269084451088274,6.388678768497628,29.12,28.728911493020938,35.36168163906041,1.6354071915167716,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,centroid,removed,0.025,8.389557521799265,4.112473613168372,26.810000000000002,28.21486926536123,32.70803823873703,1.6354071915167716,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,centroid,as_is,0.05,11.378335728058463,6.394702684188552,inf,28.728911493020938,35.36168163906041,1.6354071915167716,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,centroid,removed,0.05,11.440184900876842,4.524648788897579,29.11,28.21486926536123,32.70803823873703,1.6354071915167716,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,centroid,as_is,0.1,16.94383491094367,8.8411203222283,inf,28.728911493020938,35.36168163906041,1.6354071915167716,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,centroid,removed,0.1,16.263237819492723,7.405487804360179,inf,28.21486926536123,32.70803823873703,1.6354071915167716,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,centroid,as_is,0.2,28.133356699325645,12.466131005672548,inf,28.728911493020938,35.36168163906041,1.6354071915167716,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_lmu,centroid,removed,0.2,27.31627783514388,11.343896033489948,inf,28.21486926536123,32.70803823873703,1.6354071915167716,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,snn,as_is,0.025,11.242367500057945,9.523739540193189,29.97,12.041269542242611,12.37789375653307,0.9835102436220168,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,snn,removed,0.025,8.504769229007138,8.214800008647952,29.64,9.288349145787935,8.35361291774566,0.9835102436220168,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,snn,as_is,0.05,12.033079997397335,8.859106541600667,29.97,12.041269542242611,12.37789375653307,0.9835102436220168,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,snn,removed,0.05,9.069391076971286,8.396106773644291,29.625,9.288349145787935,8.35361291774566,0.9835102436220168,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,snn,as_is,0.1,12.635421947342804,8.364055080270873,inf,12.041269542242611,12.37789375653307,0.9835102436220168,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,snn,removed,0.1,9.661117895585228,8.53460067006821,29.515,9.288349145787935,8.35361291774566,0.9835102436220168,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,snn,as_is,0.2,13.593316059535866,9.430235330528813,inf,12.041269542242611,12.37789375653307,0.9835102436220168,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_phasemap,snn,removed,0.2,11.39870947528695,8.262857390198167,29.425,9.288349145787935,8.35361291774566,0.9835102436220168,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,phasemap,snn,as_is,0.025,10.634283854126629,10.645016472535684,29.97,11.246480590209993,10.259885104068216,0.9988914347622353,nan,nan,5.9940059940061206,6006,0.0
development,fan_brush_slow_02,fan,phasemap,snn,removed,0.025,7.887647168562168,8.887653495258272,28.955000000000002,8.240351635233061,7.943950661141104,0.9988914347622353,nan,nan,5.9940059940061206,6006,0.0
development,fan_brush_slow_02,fan,phasemap,snn,as_is,0.05,11.09013878346379,9.876485455649076,29.975,11.246480590209993,10.259885104068216,0.9988914347622353,nan,nan,5.9940059940061206,6006,0.0
development,fan_brush_slow_02,fan,phasemap,snn,removed,0.05,8.4526071691628,8.70830387764094,28.925,8.240351635233061,7.943950661141104,0.9988914347622353,nan,nan,5.9940059940061206,6006,0.0
development,fan_brush_slow_02,fan,phasemap,snn,as_is,0.1,11.665534540062625,9.200767271345399,inf,11.246480590209993,10.259885104068216,0.9988914347622353,nan,nan,5.9940059940061206,6006,0.0
development,fan_brush_slow_02,fan,phasemap,snn,removed,0.1,9.07369204640323,8.328293776665877,28.835,8.240351635233061,7.943950661141104,0.9988914347622353,nan,nan,5.9940059940061206,6006,0.0
development,fan_brush_slow_02,fan,phasemap,snn,as_is,0.2,12.298173320019801,8.908577572658308,28.95,11.246480590209993,10.259885104068216,0.9988914347622353,nan,nan,5.9940059940061206,6006,0.0
development,fan_brush_slow_02,fan,phasemap,snn,removed,0.2,9.975348684204347,9.059715327741998,29.11,8.240351635233061,7.943950661141104,0.9988914347622353,nan,nan,5.9940059940061206,6006,0.0
development,fan_brush_slow_02,fan,kalman,snn,as_is,0.025,11.26593447829256,11.986750633277248,29.965,12.14339754455252,11.532594582943055,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,kalman,snn,removed,0.025,8.974122151271516,9.73720253855294,29.615000000000002,9.644951573907584,8.06744815796282,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,kalman,snn,as_is,0.05,12.576291807433094,11.89523033959575,29.965,12.14339754455252,11.532594582943055,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,kalman,snn,removed,0.05,10.627963611408305,10.536154549418624,29.685000000000002,9.644951573907584,8.06744815796282,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,kalman,snn,as_is,0.1,14.731080359848239,11.227621405154482,inf,12.14339754455252,11.532594582943055,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,kalman,snn,removed,0.1,12.900308524902432,10.592298854815617,inf,9.644951573907584,8.06744815796282,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,kalman,snn,as_is,0.2,15.374625960637534,10.847165322137384,inf,12.14339754455252,11.532594582943055,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,kalman,snn,removed,0.2,13.09761844938938,8.444883166409308,inf,9.644951573907584,8.06744815796282,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,snn,as_is,0.025,11.329606424661804,9.531623177302457,inf,11.325360135072048,10.286954656970199,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,snn,removed,0.025,8.753004698043457,8.376530289331193,28.445,8.254230272682445,6.66793563396335,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,snn,as_is,0.05,11.391778328890357,9.479331253559593,inf,11.325360135072048,10.286954656970199,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,snn,removed,0.05,8.83988653558076,8.478165124564775,28.43,8.254230272682445,6.66793563396335,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,snn,as_is,0.1,11.488236572327743,9.625676963756792,inf,11.325360135072048,10.286954656970199,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,snn,removed,0.1,9.030062765443564,8.648688530499303,28.400000000000002,8.254230272682445,6.66793563396335,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,snn,as_is,0.2,11.505923616997077,9.68064881655544,inf,11.325360135072048,10.286954656970199,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,harmonic,snn,removed,0.2,9.10176931718335,8.769829804376585,29.825,8.254230272682445,6.66793563396335,0.995575327618468,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,snn,as_is,0.025,11.867545859336094,12.765988877819654,29.97,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,snn,removed,0.025,10.449279890196777,10.864265249934448,29.64,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,snn,as_is,0.05,14.475457561198674,13.905920147086114,29.97,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,snn,removed,0.05,13.146741531129138,12.772674361257657,29.91,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,snn,as_is,0.1,20.398913387403248,17.745569542158478,inf,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,snn,removed,0.1,19.2911323585784,16.942797829804412,inf,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,snn,as_is,0.2,33.58114531251849,29.807817565819732,29.795,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,constant_velocity,snn,removed,0.2,33.055984725177964,30.110779796884707,29.810000000000002,nan,nan,nan,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,snn,as_is,0.025,11.993651349762743,13.5354258351392,29.97,69.12088110975193,76.4909835162814,2.692258812553077,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,snn,removed,0.025,9.619810777536884,11.26543673373754,29.635,68.97875391485721,70.66592110289461,2.692258812553077,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,snn,as_is,0.05,13.179566600521552,13.9603032640563,29.975,69.12088110975193,76.4909835162814,2.692258812553077,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,snn,removed,0.05,11.387001702380221,11.887242291057769,29.955000000000002,68.97875391485721,70.66592110289461,2.692258812553077,nan,nan,0.0,6006,0.0
development,fan_brush_slow_02,fan,snn_two_layer,snn,as_is,0.1,17.149464382562023,16.075587765505695,inf,69.12088110975193,76.4909835162814,2.692258812553077,nan,nan,0.0,6006,0.0
