set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
held_out,wide_01,pendulum,harmonic,centroid,removed,0.1,39.32185193864974,23.54979804388074,inf,33.86419651640991,32.34558719107088,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,centroid,as_is,0.2,126.88404555491539,14.85668358374592,inf,123.82213473471072,118.94956872931164,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,centroid,removed,0.2,39.29163463800144,23.652925801600073,inf,33.86419651640991,32.34558719107088,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,centroid,as_is,0.025,125.70941637820432,26.979568150417577,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,centroid,removed,0.025,38.5986397465631,17.98731990557947,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,centroid,as_is,0.05,124.73389077357352,33.15267253195475,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,centroid,removed,0.05,37.26697367888498,16.936975663668164,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,centroid,as_is,0.1,123.73552293245906,44.24681724106709,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,centroid,removed,0.1,32.31202609086761,22.241429122493,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,centroid,as_is,0.2,133.0272525193933,54.453535147026,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,constant_velocity,centroid,removed,0.2,58.351295845398184,31.6385031733739,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,snn,as_is,0.025,16.96900497449777,13.087075751427275,inf,22.148345205158833,40.79627753642295,0.9789418605171283,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,snn,removed,0.025,15.174145273489657,13.548998227401501,inf,23.791771292935056,34.35425006745142,0.9789418605171283,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,snn,as_is,0.05,18.29495862368554,15.006441438448281,inf,22.148345205158833,40.79627753642295,0.9789418605171283,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,snn,removed,0.05,17.0711167331362,14.858794938051837,inf,23.791771292935056,34.35425006745142,0.9789418605171283,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,snn,as_is,0.1,22.4325612032717,18.93458905683846,inf,22.148345205158833,40.79627753642295,0.9789418605171283,nan,nan,0.0,5004,0.0
